Month,DayOfWeek,MonthClaimed,DayOfWeekClaimed,Age,Fault,PolicyType,VehicleCategory,PastNumberOfClaims,AgeOfVehicle,NumberOfSuppliments,AddressChange_Claim,Year,BasePolicy,UnusualDeductible,PriceToAgeRatio,PriceToAgeRatio_Capped,ClaimProcessingTime,FraudFound_P
8.0,4.0,8.0,6.0,57.0,0.0,13.0,1.0,1.0,6.0,5.0,0.0,1996.0,3.0,0.0,0.13353139262452263,0.13353139262452263,367.0,0.0
9.0,7.0,10.0,1.0,28.0,1.0,12.0,2.0,2.0,5.0,0.0,0.0,1996.0,2.0,0.0,0.2876820724517809,0.2876820724517809,375.0,0.0
9.0,4.0,9.0,5.0,24.0,1.0,12.0,2.0,1.0,4.0,1.0,0.0,1996.0,2.0,0.0,0.33647223662121295,0.33647223662121295,366.0,0.0
4.0,5.0,4.0,3.0,19.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,1995.0,2.0,0.0,1.9459101490553132,0.6931471805599453,363.0,0.0
5.0,6.0,5.0,4.0,66.0,0.0,13.0,1.0,1.0,7.0,3.0,0.0,1994.0,3.0,0.0,0.22314355131420976,0.22314355131420976,363.0,0.0
10.0,5.0,10.0,5.0,49.0,0.0,12.0,2.0,3.0,7.0,5.0,0.0,1996.0,2.0,0.0,0.5596157879354227,0.5596157879354227,365.0,0.0
2.0,3.0,3.0,5.0,54.0,0.0,12.0,2.0,3.0,7.0,0.0,0.0,1994.0,2.0,0.0,0.3184537311185346,0.3184537311185346,397.0,0.0
8.0,1.0,8.0,2.0,31.0,0.0,12.0,2.0,2.0,6.0,5.0,0.0,1995.0,2.0,1.0,0.2513144282809061,0.2513144282809061,366.0,1.0
7.0,5.0,10.0,4.0,29.0,0.0,12.0,2.0,3.0,6.0,0.0,2.0,1994.0,2.0,0.0,0.2513144282809061,0.2513144282809061,447.0,0.0
11.0,6.0,11.0,2.0,53.0,1.0,12.0,2.0,0.0,7.0,5.0,0.0,1996.0,2.0,1.0,0.22314355131420976,0.22314355131420976,368.0,
5.0,5.0,6.0,1.0,48.0,0.0,11.0,1.0,3.0,6.0,3.0,4.0,1995.0,1.0,0.0,0.35667494393873234,0.35667494393873234,391.0,0.0
9.0,4.0,9.0,4.0,28.0,0.0,11.0,1.0,0.0,6.0,1.0,0.0,1996.0,1.0,0.0,0.2513144282809061,0.2513144282809061,365.0,0.0
12.0,1.0,12.0,1.0,48.0,0.0,13.0,1.0,2.0,6.0,3.0,0.0,1994.0,3.0,0.0,0.2513144282809061,0.2513144282809061,379.0,0.0
3.0,1.0,3.0,3.0,33.0,1.0,12.0,2.0,1.0,6.0,5.0,0.0,1995.0,2.0,0.0,0.2513144282809061,0.2513144282809061,374.0,0.0
9.0,1.0,9.0,1.0,39.0,0.0,12.0,2.0,0.0,6.0,0.0,0.0,1995.0,2.0,0.0,0.35667494393873234,0.35667494393873234,365.0,0.0
6.0,3.0,7.0,4.0,32.0,1.0,12.0,2.0,2.0,6.0,5.0,0.0,1994.0,2.0,0.0,0.6190392084062234,0.6190392084062234,375.0,
8.0,2.0,8.0,2.0,44.0,0.0,11.0,1.0,1.0,7.0,5.0,0.0,1996.0,1.0,0.0,0.3184537311185346,0.3184537311185346,365.0,
3.0,7.0,3.0,3.0,29.0,0.0,11.0,1.0,1.0,4.0,0.0,0.0,1995.0,1.0,0.0,0.33647223662121295,0.33647223662121295,368.0,
8.0,6.0,8.0,4.0,37.0,0.0,33.0,3.0,2.0,6.0,5.0,0.0,1996.0,3.0,0.0,0.6190392084062234,0.6190392084062234,370.0,0.0
1.0,4.0,1.0,5.0,36.0,0.0,12.0,2.0,3.0,6.0,5.0,0.0,1994.0,2.0,0.0,0.35667494393873234,0.35667494393873234,373.0,0.0
9.0,2.0,9.0,2.0,50.0,0.0,12.0,2.0,2.0,6.0,5.0,0.0,1994.0,2.0,0.0,0.2513144282809061,0.2513144282809061,365.0,0.0
2.0,4.0,2.0,5.0,63.0,0.0,13.0,1.0,0.0,6.0,0.0,0.0,1996.0,3.0,0.0,0.2513144282809061,0.2513144282809061,366.0,0.0
11.0,6.0,11.0,5.0,27.0,0.0,11.0,1.0,2.0,6.0,3.0,0.0,1995.0,1.0,0.0,0.2513144282809061,0.2513144282809061,371.0,0.0
12.0,4.0,12.0,5.0,42.0,0.0,11.0,1.0,3.0,7.0,5.0,0.0,1995.0,1.0,0.0,0.22314355131420976,0.22314355131420976,366.0,0.0
8.0,3.0,8.0,3.0,32.0,0.0,12.0,2.0,1.0,6.0,1.0,0.0,1995.0,2.0,0.0,0.35667494393873234,0.35667494393873234,365.0,1.0
1.0,5.0,1.0,3.0,33.0,0.0,12.0,2.0,2.0,2.0,3.0,0.0,1994.0,2.0,0.0,0.5108256237659907,0.5108256237659907,363.0,0.0
12.0,1.0,12.0,2.0,43.0,1.0,12.0,2.0,3.0,6.0,1.0,0.0,1994.0,2.0,0.0,0.35667494393873234,0.35667494393873234,366.0,0.0
2.0,5.0,2.0,3.0,34.0,0.0,13.0,1.0,2.0,6.0,0.0,0.0,1996.0,3.0,0.0,0.2513144282809061,0.2513144282809061,370.0,0.0
12.0,1.0,12.0,3.0,35.0,0.0,12.0,2.0,2.0,5.0,1.0,0.0,1995.0,2.0,0.0,0.6931471805599453,0.6931471805599453,374.0,0.0
9.0,2.0,9.0,3.0,31.0,1.0,13.0,1.0,0.0,5.0,3.0,0.0,1995.0,3.0,0.0,0.5108256237659907,0.5108256237659907,373.0,0.0
7.0,2.0,7.0,6.0,71.0,1.0,13.0,1.0,2.0,7.0,5.0,0.0,1994.0,3.0,0.0,0.22314355131420976,0.22314355131420976,376.0,
9.0,5.0,10.0,2.0,27.0,1.0,12.0,2.0,0.0,5.0,5.0,0.0,1994.0,2.0,0.0,0.2876820724517809,0.2876820724517809,364.0,0.0
5.0,7.0,5.0,2.0,26.0,1.0,11.0,1.0,1.0,5.0,0.0,0.0,1994.0,1.0,0.0,0.2876820724517809,0.2876820724517809,360.0,0.0
7.0,3.0,7.0,3.0,55.0,0.0,11.0,1.0,1.0,7.0,0.0,0.0,1995.0,1.0,0.0,0.22314355131420976,0.22314355131420976,365.0,0.0
3.0,7.0,3.0,1.0,34.0,1.0,11.0,1.0,1.0,5.0,1.0,0.0,1995.0,1.0,0.0,0.2876820724517809,0.2876820724517809,366.0,0.0
9.0,3.0,9.0,2.0,63.0,0.0,11.0,1.0,1.0,7.0,3.0,0.0,1996.0,1.0,1.0,0.22314355131420976,0.22314355131420976,371.0,0.0
7.0,7.0,7.0,2.0,72.0,1.0,13.0,1.0,0.0,6.0,3.0,0.0,1994.0,3.0,0.0,0.13353139262452263,0.13353139262452263,360.0,0.0
7.0,2.0,7.0,5.0,38.0,0.0,12.0,2.0,3.0,6.0,0.0,0.0,1995.0,2.0,0.0,0.35667494393873234,0.35667494393873234,382.0,
11.0,5.0,11.0,5.0,45.0,0.0,12.0,2.0,1.0,6.0,0.0,0.0,1995.0,2.0,0.0,0.2513144282809061,0.2513144282809061,365.0,0.0
8.0,4.0,9.0,3.0,56.0,1.0,11.0,1.0,1.0,7.0,0.0,0.0,1996.0,1.0,0.0,0.22314355131420976,0.22314355131420976,394.0,0.0
8.0,4.0,8.0,4.0,38.0,0.0,12.0,2.0,1.0,2.0,0.0,0.0,1996.0,2.0,0.0,0.5108256237659907,0.5108256237659907,372.0,
10.0,7.0,10.0,1.0,32.0,0.0,11.0,1.0,2.0,5.0,0.0,0.0,1996.0,1.0,0.0,0.5108256237659907,0.5108256237659907,366.0,0.0
11.0,2.0,11.0,2.0,63.0,0.0,13.0,1.0,1.0,7.0,0.0,0.0,1994.0,3.0,0.0,0.22314355131420976,0.22314355131420976,365.0,0.0
3.0,3.0,3.0,3.0,26.0,0.0,11.0,1.0,2.0,1.0,5.0,0.0,1995.0,1.0,0.0,0.6931471805599453,0.6931471805599453,365.0,1.0
6.0,5.0,6.0,1.0,26.0,1.0,13.0,1.0,1.0,5.0,1.0,0.0,1995.0,3.0,0.0,0.2876820724517809,0.2876820724517809,361.0,
3.0,7.0,3.0,2.0,53.0,0.0,11.0,1.0,0.0,7.0,3.0,0.0,1995.0,1.0,0.0,0.3184537311185346,0.3184537311185346,367.0,0.0
5.0,1.0,5.0,3.0,45.0,1.0,13.0,1.0,0.0,5.0,0.0,0.0,1995.0,3.0,0.0,0.6931471805599453,0.6931471805599453,367.0,0.0
10.0,6.0,10.0,1.0,42.0,1.0,12.0,2.0,2.0,7.0,1.0,0.0,1996.0,2.0,1.0,0.22314355131420976,0.22314355131420976,360.0,0.0
8.0,2.0,8.0,3.0,44.0,0.0,11.0,1.0,2.0,6.0,5.0,0.0,1996.0,1.0,0.0,0.35667494393873234,0.35667494393873234,366.0,0.0
12.0,3.0,12.0,5.0,33.0,1.0,13.0,1.0,2.0,5.0,0.0,0.0,1995.0,3.0,0.0,0.2876820724517809,0.2876820724517809,367.0,0.0
7.0,1.0,7.0,3.0,56.0,0.0,12.0,2.0,3.0,7.0,1.0,0.0,1995.0,2.0,0.0,0.5596157879354227,0.5596157879354227,367.0,0.0
2.0,4.0,2.0,1.0,49.0,0.0,13.0,1.0,2.0,7.0,1.0,0.0,1995.0,3.0,0.0,0.22314355131420976,0.22314355131420976,362.0,0.0
12.0,5.0,12.0,2.0,28.0,1.0,11.0,1.0,1.0,5.0,0.0,0.0,1995.0,1.0,0.0,0.2876820724517809,0.2876820724517809,369.0,0.0
5.0,1.0,5.0,3.0,41.0,1.0,13.0,1.0,0.0,6.0,0.0,0.0,1996.0,3.0,0.0,0.13353139262452263,0.13353139262452263,367.0,0.0
8.0,7.0,11.0,2.0,28.0,0.0,11.0,1.0,1.0,5.0,0.0,0.0,1994.0,1.0,0.0,0.2876820724517809,0.2876820724517809,450.0,0.0
8.0,4.0,8.0,5.0,24.0,1.0,11.0,1.0,2.0,4.0,5.0,0.0,1995.0,1.0,0.0,0.4700036292457356,0.4700036292457356,366.0,0.0
8.0,1.0,9.0,1.0,30.0,1.0,12.0,2.0,2.0,6.0,3.0,0.0,1996.0,2.0,0.0,0.6190392084062234,0.6190392084062234,395.0,0.0
9.0,3.0,9.0,3.0,44.0,0.0,13.0,1.0,1.0,5.0,3.0,0.0,1996.0,3.0,0.0,0.15415067982725827,0.15415067982725827,365.0,0.0
6.0,2.0,7.0,2.0,58.0,1.0,13.0,1.0,1.0,7.0,1.0,0.0,1995.0,3.0,0.0,0.22314355131420976,0.22314355131420976,381.0,0.0
5.0,6.0,5.0,1.0,56.0,0.0,13.0,1.0,2.0,7.0,5.0,0.0,1994.0,3.0,0.0,0.5596157879354227,0.5596157879354227,367.0,0.0
4.0,1.0,4.0,2.0,29.0,1.0,13.0,1.0,2.0,5.0,0.0,0.0,1996.0,3.0,0.0,0.5108256237659907,0.5108256237659907,373.0,0.0
10.0,2.0,10.0,3.0,60.0,0.0,13.0,1.0,1.0,7.0,5.0,0.0,1995.0,3.0,0.0,0.5596157879354227,0.5596157879354227,366.0,0.0
6.0,7.0,7.0,4.0,56.0,1.0,11.0,1.0,2.0,7.0,0.0,0.0,1994.0,1.0,0.0,0.22314355131420976,0.22314355131420976,399.0,0.0
9.0,7.0,9.0,1.0,23.0,1.0,13.0,1.0,0.0,4.0,3.0,3.0,1994.0,3.0,0.0,0.33647223662121295,0.33647223662121295,359.0,0.0
11.0,2.0,12.0,5.0,47.0,0.0,13.0,1.0,1.0,7.0,1.0,0.0,1994.0,3.0,0.0,0.4054651081081644,0.4054651081081644,370.0,0.0
11.0,1.0,12.0,5.0,56.0,0.0,13.0,1.0,0.0,5.0,0.0,0.0,1996.0,3.0,0.0,0.2876820724517809,0.2876820724517809,420.0,0.0
7.0,4.0,7.0,3.0,26.0,1.0,21.0,2.0,2.0,3.0,0.0,0.0,1994.0,1.0,0.0,0.9162907318741551,0.6931471805599453,378.0,0.0
1.0,5.0,1.0,1.0,42.0,1.0,12.0,2.0,2.0,5.0,1.0,0.0,1996.0,2.0,0.0,0.2876820724517809,0.2876820724517809,368.0,0.0
5.0,1.0,6.0,4.0,59.0,0.0,11.0,1.0,0.0,7.0,0.0,0.0,1994.0,1.0,0.0,0.3184537311185346,0.3184537311185346,370.0,0.0
4.0,4.0,5.0,5.0,36.0,0.0,11.0,1.0,0.0,7.0,0.0,0.0,1995.0,1.0,1.0,0.3184537311185346,0.3184537311185346,403.0,0.0
8.0,3.0,8.0,3.0,45.0,0.0,12.0,2.0,2.0,6.0,1.0,0.0,1994.0,2.0,0.0,0.2513144282809061,0.2513144282809061,365.0,0.0
9.0,1.0,9.0,3.0,30.0,0.0,11.0,1.0,1.0,4.0,1.0,0.0,1994.0,1.0,0.0,0.18232155679395465,0.18232155679395465,367.0,0.0
6.0,3.0,7.0,6.0,41.0,1.0,11.0,1.0,0.0,6.0,3.0,0.0,1994.0,1.0,0.0,0.35667494393873234,0.35667494393873234,370.0,0.0
6.0,3.0,6.0,3.0,32.0,0.0,12.0,2.0,2.0,6.0,5.0,0.0,1996.0,2.0,0.0,0.35667494393873234,0.35667494393873234,365.0,0.0
7.0,3.0,7.0,4.0,53.0,0.0,12.0,2.0,1.0,6.0,3.0,0.0,1996.0,2.0,0.0,0.35667494393873234,0.35667494393873234,366.0,
6.0,7.0,6.0,2.0,62.0,0.0,11.0,1.0,1.0,5.0,0.0,0.0,1995.0,1.0,0.0,0.2876820724517809,0.2876820724517809,367.0,0.0
9.0,6.0,9.0,4.0,23.0,1.0,11.0,1.0,1.0,3.0,5.0,0.0,1995.0,1.0,0.0,0.4054651081081644,0.4054651081081644,370.0,0.0
11.0,7.0,11.0,5.0,55.0,0.0,13.0,1.0,0.0,6.0,0.0,0.0,1994.0,3.0,0.0,0.2513144282809061,0.2513144282809061,370.0,0.0
3.0,6.0,3.0,2.0,50.0,0.0,12.0,2.0,0.0,6.0,1.0,0.0,1994.0,2.0,0.0,0.6190392084062234,0.6190392084062234,368.0,
11.0,7.0,11.0,2.0,49.0,0.0,13.0,1.0,1.0,7.0,1.0,0.0,1996.0,3.0,0.0,0.3184537311185346,0.3184537311185346,374.0,0.0
3.0,5.0,3.0,5.0,42.0,0.0,13.0,1.0,1.0,6.0,0.0,3.0,1994.0,3.0,1.0,0.2513144282809061,0.2513144282809061,365.0,0.0
8.0,1.0,8.0,4.0,53.0,0.0,12.0,2.0,2.0,6.0,0.0,0.0,1996.0,2.0,0.0,0.35667494393873234,0.35667494393873234,368.0,0.0
3.0,3.0,3.0,3.0,41.0,0.0,11.0,1.0,2.0,7.0,0.0,0.0,1995.0,1.0,0.0,0.22314355131420976,0.22314355131420976,365.0,0.0
2.0,1.0,2.0,1.0,39.0,0.0,11.0,1.0,1.0,0.0,0.0,0.0,1996.0,1.0,0.0,1.9459101490553132,0.6931471805599453,365.0,0.0
11.0,4.0,11.0,4.0,24.0,0.0,12.0,2.0,2.0,3.0,5.0,0.0,1994.0,2.0,0.0,0.5596157879354227,0.5596157879354227,365.0,0.0
9.0,4.0,9.0,3.0,47.0,0.0,11.0,1.0,0.0,6.0,5.0,0.0,1994.0,1.0,0.0,0.6190392084062234,0.6190392084062234,364.0,0.0
8.0,7.0,8.0,5.0,36.0,0.0,13.0,1.0,1.0,4.0,0.0,0.0,1995.0,3.0,0.0,0.33647223662121295,0.33647223662121295,363.0,0.0
7.0,6.0,7.0,1.0,38.0,0.0,11.0,1.0,2.0,6.0,5.0,0.0,1995.0,1.0,0.0,0.2513144282809061,0.2513144282809061,360.0,0.0
9.0,1.0,10.0,2.0,35.0,0.0,12.0,2.0,3.0,5.0,3.0,0.0,1994.0,2.0,0.0,0.4054651081081644,0.4054651081081644,375.0,0.0
8.0,7.0,9.0,3.0,35.0,0.0,11.0,1.0,0.0,6.0,5.0,0.0,1995.0,1.0,0.0,0.2513144282809061,0.2513144282809061,391.0,0.0
11.0,6.0,11.0,7.0,77.0,1.0,13.0,1.0,0.0,7.0,3.0,0.0,1995.0,3.0,0.0,0.11778303565638346,0.11778303565638346,366.0,0.0
2.0,4.0,2.0,5.0,58.0,0.0,12.0,2.0,2.0,7.0,1.0,0.0,1995.0,2.0,0.0,0.11778303565638346,0.11778303565638346,366.0,0.0
4.0,2.0,4.0,2.0,25.0,0.0,13.0,1.0,1.0,4.0,0.0,0.0,1994.0,3.0,0.0,0.33647223662121295,0.33647223662121295,372.0,0.0
11.0,3.0,11.0,3.0,66.0,0.0,11.0,1.0,1.0,6.0,5.0,0.0,1994.0,1.0,0.0,0.4519851237430572,0.4519851237430572,365.0,0.0
1.0,3.0,2.0,5.0,37.0,0.0,12.0,2.0,2.0,5.0,1.0,0.0,1994.0,2.0,0.0,0.4054651081081644,0.4054651081081644,376.0,0.0
1.0,1.0,4.0,1.0,27.0,0.0,11.0,1.0,1.0,4.0,0.0,4.0,1994.0,1.0,0.0,0.33647223662121295,0.33647223662121295,441.0,
10.0,1.0,10.0,1.0,65.0,0.0,12.0,2.0,3.0,7.0,0.0,0.0,1995.0,2.0,0.0,0.5596157879354227,0.5596157879354227,365.0,1.0
3.0,7.0,3.0,3.0,35.0,0.0,11.0,1.0,1.0,5.0,3.0,0.0,1994.0,1.0,0.0,0.15415067982725827,0.15415067982725827,368.0,0.0
3.0,4.0,3.0,1.0,43.0,0.0,13.0,1.0,2.0,3.0,0.0,0.0,1996.0,3.0,0.0,0.4054651081081644,0.4054651081081644,362.0,0.0
8.0,2.0,8.0,3.0,43.0,0.0,12.0,2.0,2.0,6.0,0.0,0.0,1994.0,2.0,0.0,0.35667494393873234,0.35667494393873234,366.0,0.0
5.0,7.0,5.0,1.0,27.0,0.0,12.0,2.0,2.0,6.0,5.0,0.0,1996.0,2.0,0.0,0.35667494393873234,0.35667494393873234,359.0,0.0
7.0,1.0,7.0,2.0,26.0,0.0,12.0,2.0,3.0,5.0,0.0,0.0,1995.0,2.0,0.0,0.2876820724517809,0.2876820724517809,366.0,0.0
7.0,5.0,7.0,1.0,64.0,1.0,11.0,1.0,3.0,7.0,5.0,0.0,1996.0,1.0,0.0,0.3184537311185346,0.3184537311185346,361.0,0.0
10.0,5.0,11.0,4.0,27.0,0.0,21.0,2.0,2.0,6.0,0.0,0.0,1994.0,1.0,0.0,0.6190392084062234,0.6190392084062234,387.0,0.0
7.0,5.0,7.0,2.0,39.0,0.0,11.0,1.0,0.0,6.0,0.0,0.0,1994.0,1.0,0.0,0.2513144282809061,0.2513144282809061,362.0,0.0
2.0,1.0,2.0,5.0,37.0,0.0,11.0,1.0,0.0,6.0,3.0,0.0,1994.0,1.0,0.0,0.35667494393873234,0.35667494393873234,376.0,
4.0,3.0,4.0,4.0,80.0,1.0,11.0,1.0,2.0,7.0,3.0,0.0,1995.0,1.0,0.0,0.3184537311185346,0.3184537311185346,366.0,0.0
2.0,3.0,2.0,3.0,33.0,1.0,12.0,2.0,3.0,6.0,5.0,0.0,1995.0,2.0,0.0,0.6190392084062234,0.6190392084062234,372.0,0.0
6.0,2.0,6.0,2.0,62.0,0.0,12.0,2.0,3.0,6.0,3.0,0.0,1994.0,2.0,0.0,0.2513144282809061,0.2513144282809061,365.0,
5.0,2.0,5.0,4.0,26.0,1.0,11.0,1.0,3.0,5.0,5.0,0.0,1996.0,1.0,0.0,0.2876820724517809,0.2876820724517809,367.0,0.0
2.0,1.0,3.0,2.0,76.0,0.0,12.0,2.0,2.0,7.0,0.0,0.0,1994.0,2.0,0.0,0.3184537311185346,0.3184537311185346,368.0,0.0
11.0,2.0,11.0,3.0,55.0,0.0,12.0,2.0,2.0,7.0,5.0,0.0,1996.0,2.0,0.0,0.22314355131420976,0.22314355131420976,366.0,0.0
5.0,3.0,5.0,4.0,45.0,0.0,12.0,2.0,3.0,6.0,1.0,0.0,1996.0,2.0,0.0,0.2513144282809061,0.2513144282809061,366.0,0.0
4.0,2.0,4.0,3.0,35.0,0.0,11.0,1.0,1.0,6.0,0.0,0.0,1994.0,1.0,0.0,0.6190392084062234,0.6190392084062234,366.0,0.0
6.0,5.0,7.0,5.0,31.0,0.0,11.0,1.0,1.0,6.0,5.0,0.0,1995.0,1.0,0.0,0.35667494393873234,0.35667494393873234,381.0,
3.0,4.0,5.0,2.0,66.0,0.0,13.0,1.0,0.0,6.0,1.0,0.0,1994.0,3.0,0.0,0.13353139262452263,0.13353139262452263,402.0,1.0
9.0,4.0,9.0,1.0,30.0,0.0,11.0,1.0,0.0,5.0,3.0,0.0,1995.0,1.0,0.0,0.2876820724517809,0.2876820724517809,362.0,
11.0,4.0,11.0,2.0,45.0,0.0,11.0,1.0,0.0,6.0,5.0,0.0,1996.0,1.0,0.0,0.2513144282809061,0.2513144282809061,377.0,0.0
3.0,3.0,3.0,1.0,36.0,0.0,13.0,1.0,0.0,6.0,0.0,0.0,1994.0,3.0,0.0,0.2513144282809061,0.2513144282809061,370.0,0.0
1.0,3.0,1.0,4.0,19.0,1.0,12.0,2.0,1.0,0.0,0.0,0.0,1994.0,2.0,0.0,1.9459101490553132,0.6931471805599453,366.0,0.0
5.0,4.0,5.0,2.0,70.0,0.0,12.0,2.0,3.0,7.0,0.0,0.0,1994.0,2.0,0.0,0.3184537311185346,0.3184537311185346,370.0,0.0
6.0,7.0,6.0,4.0,41.0,0.0,11.0,1.0,2.0,1.0,1.0,0.0,1995.0,1.0,0.0,0.6931471805599453,0.6931471805599453,376.0,0.0
2.0,3.0,2.0,3.0,50.0,1.0,13.0,1.0,0.0,6.0,0.0,0.0,1995.0,3.0,0.0,0.2513144282809061,0.2513144282809061,372.0,0.0
7.0,5.0,7.0,5.0,42.0,0.0,12.0,2.0,3.0,6.0,5.0,0.0,1995.0,2.0,0.0,0.35667494393873234,0.35667494393873234,365.0,0.0
2.0,3.0,2.0,1.0,45.0,0.0,12.0,2.0,1.0,6.0,5.0,0.0,1994.0,2.0,0.0,0.35667494393873234,0.35667494393873234,363.0,
3.0,1.0,3.0,2.0,35.0,1.0,13.0,1.0,1.0,6.0,5.0,0.0,1995.0,3.0,0.0,0.13353139262452263,0.13353139262452263,373.0,0.0
10.0,4.0,10.0,1.0,52.0,1.0,12.0,2.0,2.0,7.0,3.0,0.0,1995.0,2.0,0.0,0.22314355131420976,0.22314355131420976,369.0,0.0
3.0,3.0,3.0,4.0,42.0,0.0,11.0,1.0,0.0,6.0,5.0,0.0,1994.0,1.0,0.0,0.6190392084062234,0.6190392084062234,366.0,0.0
2.0,1.0,3.0,2.0,19.0,0.0,11.0,1.0,1.0,0.0,0.0,3.0,1994.0,1.0,0.0,1.9459101490553132,0.6931471805599453,368.0,0.0
2.0,2.0,2.0,3.0,40.0,1.0,11.0,1.0,0.0,4.0,0.0,0.0,1996.0,1.0,0.0,0.33647223662121295,0.33647223662121295,366.0,0.0
2.0,2.0,3.0,3.0,43.0,1.0,12.0,2.0,1.0,6.0,0.0,0.0,1994.0,2.0,0.0,0.2513144282809061,0.2513144282809061,382.0,0.0
12.0,1.0,12.0,2.0,44.0,1.0,13.0,1.0,1.0,6.0,3.0,0.0,1996.0,3.0,0.0,0.13353139262452263,0.13353139262452263,373.0,0.0
9.0,5.0,9.0,3.0,18.0,0.0,11.0,1.0,3.0,1.0,5.0,4.0,1995.0,1.0,0.0,0.6931471805599453,0.6931471805599453,370.0,0.0
4.0,4.0,4.0,5.0,28.0,0.0,12.0,2.0,2.0,6.0,1.0,0.0,1994.0,2.0,0.0,0.2513144282809061,0.2513144282809061,373.0,
1.0,5.0,1.0,2.0,33.0,1.0,12.0,2.0,2.0,6.0,1.0,0.0,1996.0,2.0,0.0,0.35667494393873234,0.35667494393873234,369.0,0.0
4.0,7.0,4.0,5.0,26.0,1.0,13.0,1.0,2.0,5.0,5.0,0.0,1996.0,3.0,0.0,0.15415067982725827,0.15415067982725827,370.0,0.0
12.0,5.0,1.0,1.0,50.0,0.0,21.0,2.0,1.0,7.0,0.0,0.0,1994.0,1.0,0.0,0.5596157879354227,0.5596157879354227,3.0,0.0
6.0,1.0,6.0,1.0,29.0,0.0,12.0,2.0,0.0,2.0,0.0,0.0,1996.0,2.0,0.0,0.5108256237659907,0.5108256237659907,365.0,0.0
4.0,4.0,4.0,5.0,48.0,0.0,11.0,1.0,0.0,6.0,0.0,0.0,1996.0,1.0,0.0,0.2513144282809061,0.2513144282809061,373.0,0.0
11.0,5.0,11.0,2.0,32.0,0.0,13.0,1.0,1.0,4.0,3.0,0.0,1996.0,3.0,0.0,0.33647223662121295,0.33647223662121295,369.0,0.0
6.0,5.0,7.0,6.0,48.0,0.0,11.0,1.0,0.0,6.0,5.0,0.0,1995.0,1.0,0.0,0.2513144282809061,0.2513144282809061,368.0,0.0
3.0,1.0,3.0,1.0,31.0,1.0,13.0,1.0,0.0,0.0,0.0,0.0,1995.0,3.0,0.0,1.9459101490553132,0.6931471805599453,365.0,
2.0,7.0,3.0,2.0,36.0,1.0,13.0,1.0,1.0,5.0,5.0,0.0,1996.0,3.0,0.0,0.2876820724517809,0.2876820724517809,369.0,0.0
4.0,5.0,4.0,1.0,42.0,1.0,11.0,1.0,0.0,6.0,1.0,0.0,1995.0,1.0,0.0,0.13353139262452263,0.13353139262452263,361.0,0.0
11.0,2.0,11.0,3.0,52.0,0.0,11.0,1.0,1.0,7.0,1.0,0.0,1996.0,1.0,0.0,0.22314355131420976,0.22314355131420976,366.0,0.0
2.0,5.0,3.0,3.0,36.0,0.0,13.0,1.0,1.0,6.0,3.0,0.0,1996.0,3.0,0.0,0.2513144282809061,0.2513144282809061,393.0,0.0
8.0,5.0,8.0,3.0,40.0,0.0,12.0,2.0,1.0,6.0,1.0,0.0,1995.0,2.0,0.0,0.35667494393873234,0.35667494393873234,370.0,0.0
10.0,3.0,10.0,5.0,40.0,0.0,33.0,3.0,0.0,7.0,0.0,0.0,1996.0,3.0,1.0,0.5596157879354227,0.5596157879354227,374.0,0.0
5.0,5.0,5.0,5.0,50.0,0.0,12.0,2.0,2.0,6.0,5.0,0.0,1994.0,2.0,0.0,0.2513144282809061,0.2513144282809061,365.0,0.0
8.0,3.0,10.0,1.0,27.0,0.0,12.0,2.0,1.0,6.0,5.0,4.0,1995.0,2.0,1.0,0.2513144282809061,0.2513144282809061,416.0,
9.0,1.0,9.0,1.0,44.0,0.0,12.0,2.0,0.0,6.0,3.0,0.0,1995.0,2.0,0.0,0.2513144282809061,0.2513144282809061,365.0,0.0
3.0,4.0,4.0,4.0,28.0,1.0,12.0,2.0,2.0,6.0,5.0,0.0,1995.0,2.0,0.0,0.35667494393873234,0.35667494393873234,367.0,0.0
10.0,3.0,10.0,3.0,64.0,0.0,11.0,1.0,0.0,7.0,5.0,0.0,1994.0,1.0,0.0,0.22314355131420976,0.22314355131420976,365.0,0.0
1.0,3.0,1.0,4.0,41.0,0.0,13.0,1.0,1.0,6.0,0.0,0.0,1996.0,3.0,0.0,0.2513144282809061,0.2513144282809061,366.0,0.0
10.0,3.0,10.0,5.0,35.0,0.0,12.0,2.0,2.0,5.0,5.0,0.0,1995.0,2.0,0.0,0.2876820724517809,0.2876820724517809,374.0,0.0
1.0,3.0,1.0,1.0,34.0,0.0,12.0,2.0,2.0,6.0,0.0,0.0,1995.0,2.0,0.0,0.35667494393873234,0.35667494393873234,370.0,
6.0,3.0,6.0,1.0,33.0,0.0,11.0,1.0,3.0,5.0,0.0,0.0,1994.0,1.0,0.0,0.2876820724517809,0.2876820724517809,363.0,0.0
7.0,4.0,8.0,5.0,32.0,0.0,12.0,2.0,2.0,6.0,0.0,0.0,1996.0,2.0,0.0,0.6190392084062234,0.6190392084062234,382.0,0.0
11.0,3.0,11.0,3.0,75.0,0.0,21.0,2.0,0.0,7.0,0.0,0.0,1995.0,1.0,0.0,0.5596157879354227,0.5596157879354227,372.0,0.0
