Month,DayOfWeek,MonthClaimed,DayOfWeekClaimed,Age,Fault,PolicyType,VehicleCategory,PastNumberOfClaims,AgeOfVehicle,NumberOfSuppliments,AddressChange_Claim,Year,BasePolicy,UnusualDeductible,PriceToAgeRatio,PriceToAgeRatio_Capped,ClaimProcessingTime,FraudFound_P
1.9063425473925255,5.5317127369626276,1.9063425473925255,1.0936574526074745,43.0,0.0,13.0,1.0,1.812685094785051,6.0936574526074745,5.0,0.0,1994.0936574526074,3.0,0.0,0.3343009363604691,0.3343009363604691,366.9063425473925,1
3.3042681352559997,4.463821243162667,3.3042681352559997,4.0,63.231910621581335,0.0,11.0,1.0,0.7680893784186665,7.0,0.0,3.072357513674666,1994.2319106215814,1.0,0.0,0.33863259364084736,0.33863259364084736,366.1595531079067,1
8.747224645088586,3.252775354911413,9.747224645088586,1.7583260647342396,34.988898580354345,0.0,11.505550709822826,1.0,1.7472246450885869,6.0,0.7472246450885869,0.0,1995.4944492901773,1.5055507098228262,0.0,0.33004240219967584,0.33004240219967584,393.50555070982284,1
8.0,4.0648900355215645,8.0,4.376593357014376,45.37659335701438,0.0,11.623406642985625,1.0,1.688296678507188,6.688296678507188,5.0,0.0,1994.0,1.623406642985624,0.0,0.297526187421334,0.297526187421334,365.3117033214928,1
2.0,5.306239245228401,2.0,1.0,55.6124784904568,0.0,12.387521509543198,1.0,1.3062392452284004,6.693760754771599,0.6937607547715996,0.0,1994.0,2.387521509543199,0.0,0.231770579413913,0.231770579413913,367.6937607547716,1
8.0,3.1621586190944813,9.0,4.0,38.32431723818896,0.0,11.324317238188963,1.0,2.5135241427165553,6.513524142716555,4.189206904527593,0.0,1995.675682761811,1.324317238188963,0.0,0.3213755870889952,0.3213755870889952,395.8378413809055,1
9.0,1.0,9.927642742258673,4.072357257741326,29.78292822677602,0.0,12.855285484517347,1.0,0.0,4.927642742258674,0.0,0.0,1995.0,2.8552854845173465,0.0,0.16734296770399837,0.16734296770399837,376.9276427422587,1
3.0,3.118894851643434,3.0,4.881105148356566,19.0,0.0,12.762210296713132,1.0,0.0,0.0,0.0,0.0,1994.0,2.762210296713132,0.0,1.9459101490553132,0.6931471805599453,366.76221029671314,1
2.486676620208171,3.2566616898959144,5.486676620208171,2.2566616898959144,42.7966318292714,0.0,12.486676620208172,1.0,1.4866766202081712,6.0,0.0,0.0,1994.743338310104,2.486676620208171,0.0,0.2513144282809061,0.2513144282809061,434.7966318292714,1
11.592984747755494,1.592984747755494,11.592984747755494,3.592984747755494,28.0,0.0,13.0,1.0,0.0,4.185969495510988,1.7789542432664818,0.0,1995.0,3.0,0.0,0.4054651081081644,0.4054651081081644,374.0,1
9.0,2.064005820998222,9.0,4.064005820998222,29.064005820998222,0.0,11.0,1.0,0.9359941790017777,5.935994179001778,1.0,0.0,1996.0,1.0,0.0,0.37821112568678117,0.37821112568678117,374.0,1
4.678122501536646,5.321877498463354,5.678122501536646,3.034367504609939,50.67812250153665,0.0,11.643754996926708,1.0,0.0,6.321877498463354,0.32187749846335356,0.0,1994.3218774984634,1.6437549969267071,0.0,0.20833367765659686,0.20833367765659686,399.7124900061466,1
4.828859624934073,1.0,5.24328943740111,5.414429812467037,39.75671056259889,1.0,13.0,1.0,0.8288596249340732,6.0,0.0,3.0,1994.828859624934,3.0,1.0,0.2513144282809061,0.2513144282809061,377.24328943740113,1
3.3790684178108306,2.862794746567509,3.6895342089054153,5.0,32.37906841781083,0.0,13.0,1.0,0.6895342089054152,5.0,0.0,0.9313973732837546,1994.0,3.0,0.31046579109458483,0.1956076092743923,0.1956076092743923,390.93139737328374,1
6.34397963631637,2.3120407273672594,6.687959272632741,3.9680610910508896,43.34397963631637,0.0,11.68795927263274,1.0,1.0,6.0,0.0,0.0,1994.0,1.6879592726327404,0.0,0.4192003627567177,0.4192003627567177,374.34397963631636,1
8.445483167301628,1.0,8.445483167301628,1.722741583650814,31.722741583650812,0.0,11.0,1.0,1.722741583650814,5.722741583650814,0.0,0.0,1996.0,1.0,0.0,0.37381627746899476,0.37381627746899476,365.7227415836508,1
2.0,3.990049833804039,3.9966832779346797,1.009950166195961,32.009950166195964,0.003316722065320299,13.0,1.0,0.009950166195960897,6.0,0.016583610326601494,0.009950166195960897,1994.0033167220654,3.0,0.003316722065320299,0.2513144282809061,0.2513144282809061,414.99004983380405,1
2.501580462359575,7.0,2.7507902311797876,1.2492097688202124,29.252370693539362,0.0,11.0,1.0,2.0,5.249209768820212,0.0,0.0,1994.0,1.0,0.0,0.609295012257153,0.609295012257153,365.00316092471917,1
4.0658400678545465,4.9341599321454535,4.0658400678545465,3.065840067854547,19.0,0.0,12.289439954763635,1.0,0.6447199773818176,0.0,0.0,0.0,1994.0,2.289439954763635,0.0,1.9459101490553132,0.6931471805599453,367.64471997738184,1
11.289420713561363,6.355289643219319,11.289420713561363,2.0658689296579564,32.28942071356136,0.0,11.0,1.0,0.0,5.355289643219319,0.0,0.0,1995.0,1.0,0.0,0.30884987535467756,0.30884987535467756,360.71057928643864,1
10.950839170844953,1.9508391708449517,10.950839170844953,2.9508391708449517,28.147482487465144,0.0,11.950839170844953,1.9508391708449517,2.9508391708449517,4.049160829155048,5.0,0.0,1995.950839170845,1.9508391708449517,0.0,0.4610405503409056,0.4610405503409056,366.0,1
4.937886247929689,1.0,4.968943123964844,5.0,57.96894312396484,0.0,12.937886247929688,1.0,1.9378862479296888,6.031056876035156,0.0,0.0,1995.9378862479298,2.937886247929689,0.0,0.2504395288471498,0.2504395288471498,389.8447156198242,1
9.5541812554488,6.0,9.5541812554488,2.0,26.8916374891024,0.0,12.108362510897598,1.0,0.0,4.554181255448799,0.5541812554487988,0.0,1996.0,2.1083625108975976,0.0,0.3094336421882441,0.3094336421882441,361.0,1
2.1898363948047446,2.713901836882847,4.951869115843795,2.4759345579218976,27.951869115843795,0.0,11.0,1.0,1.0,5.762032721039051,0.0,0.0,1994.4759345579218,1.0,0.0,0.3402568980432801,0.3402568980432801,434.9518691158438,1
12.0,3.3878624286684347,1.0,2.462620809556145,40.77572485733687,0.0,13.0,1.0,0.9252416191122899,6.0,0.46262080955614493,0.0,1995.0,3.0,0.0,0.1968255449735697,0.1968255449735697,16.313104047780726,1
3.4776447841826563,1.1592149280608854,3.4776447841826563,2.1592149280608854,27.477644784182658,0.0,11.159214928060885,1.1592149280608854,2.1592149280608854,4.159214928060885,5.0,0.0,1995.159214928061,1.1592149280608854,0.0,0.3474569316917218,0.3474569316917218,373.0,1
8.966573466906778,1.0334265330932215,8.966573466906778,3.0334265330932215,35.06685306618645,0.0,11.066853066186443,1.0,0.03342653309322163,4.0,0.0,0.0,1994.9665734669068,1.0668530661864433,0.0,0.33647223662121295,0.33647223662121295,374.0,1
12.0,4.63324792357406,12.0,5.63324792357406,45.89974377072218,0.0,12.0,2.0,2.63324792357406,6.63324792357406,4.26649584714812,0.0,1995.0,2.0,0.0,0.42869407905727674,0.42869407905727674,366.0,1
1.0,6.2370703911741785,1.762929608825822,4.0,35.23707039117418,0.0,13.0,1.0,0.762929608825822,4.2370703911741785,0.0,0.0,1994.0,3.0,0.0,0.29324919383258496,0.29324919383258496,371.28878882647746,1
3.789091872628488,3.341818904471366,4.789091872628488,3.105454063685756,42.78909187262849,0.0,33.0,3.0,1.0,6.447272968157122,0.44727296815712203,0.0,1995.4472729681572,3.0,0.0,0.5924607187541997,0.5924607187541997,377.63272438211453,1
5.0,5.7828708204176325,5.0,3.8552472136117553,45.855247213611754,0.0,11.927623606805877,1.9276236068058776,2.0,6.855247213611755,4.855247213611755,0.0,1996.0,1.9276236068058776,0.0,0.3969403968079006,0.3969403968079006,370.07237639319413,1
9.0,1.2752101505735647,9.0,1.0,22.770658207855362,0.0,21.0,2.0,0.9541316415710726,4.0,0.0,0.0,1995.9541316415712,1.0,0.0,0.7884573603642702,0.6931471805599453,364.72478984942643,1
8.446510802138722,4.3302337967919176,8.446510802138722,1.4465108021387219,26.0,0.0,12.553489197861278,1.0,0.0,5.223255401069361,5.0,0.0,1996.0,2.5534891978612784,0.0,0.27956279946646445,0.27956279946646445,367.55348919786127,1
4.84461555096717,1.2330766735492458,4.922307775483585,2.077692224516415,30.077692224516415,0.0,13.0,1.0,0.07769222451641522,5.0,0.0,0.0,1994.0776922245163,3.0,0.0,0.2876820724517809,0.2876820724517809,373.0,1
7.574106844963318,2.5741068449633184,8.574106844963318,2.5741068449633184,27.425893155036682,0.0,13.0,1.0,2.4258931550366816,5.425893155036682,3.296427379853273,0.0,1994.0,3.0,0.0,0.31706566416439896,0.31706566416439896,385.01874791474324,1
7.9710482665104365,4.014475866744782,7.985524133255218,5.956572399765654,57.02895173348956,0.0,12.971048266510437,1.0,1.014475866744782,6.014475866744782,5.0,0.0,1996.0,2.971048266510436,0.0,0.13620830375469542,0.13620830375469542,366.9710482665104,1
4.7837664661591575,1.8918832330795785,5.7837664661591575,5.0,55.662175150380634,0.0,11.891883233079579,1.0,0.8918832330795785,6.554058383460211,0.44594161653978925,0.0,1994.8918832330796,1.8918832330795785,0.0,0.23570611772808184,0.23570611772808184,384.10811676692043,1
5.72333145670323,4.792498592527423,6.72333145670323,2.138334271648385,44.72333145670323,0.0,33.0,3.0,1.0,6.930832864175807,0.9308328641758075,0.0,1995.9308328641757,3.0,0.0,0.5637259357302646,0.5637259357302646,371.8300056298903,1
8.005348988694223,1.0,8.005348988694223,2.994651011305777,30.010697977388446,0.0,12.989302022611554,1.0,2.0,5.005348988694223,0.0,0.0,1994.0106979773884,2.9893020226115543,0.0,0.15467040761922515,0.15467040761922515,366.9946510113058,1
7.2447164185427,3.5035223876382,7.2447164185427,1.0,26.7482388061809,0.2517611938190999,11.0,1.0,1.4964776123618002,5.2517611938191,0.0,0.7552835814572996,1994.0,1.0,0.2517611938190999,0.5380696050224599,0.5380696050224599,369.4964776123618,1
8.0,4.709151959307546,8.0,1.1938986937949692,52.90305065310252,0.0,13.0,1.0,0.0,7.0,3.193898693794969,0.0,1995.806101306205,3.0,0.0,0.3775745190698494,0.3775745190698494,367.80610130620505,1
1.139720566978954,1.860279433021046,1.139720566978954,1.860279433021046,38.58083829906314,0.0,12.139720566978955,1.860279433021046,2.860279433021046,6.0,0.0,0.0,1994.139720566979,2.139720566978954,0.0,0.3419539129538259,0.3419539129538259,365.0,1
8.192251703464303,1.9038741482678485,8.192251703464303,3.0,44.096125851732154,0.0,13.0,1.0,0.9038741482678485,6.0,5.0,0.0,1994.096125851732,3.0,0.0,0.2513144282809061,0.2513144282809061,366.09612585173215,1
11.15085478562809,4.849145214371911,11.15085478562809,1.8491452143719112,42.57542739281404,0.0,11.84914521437191,1.0,0.0,5.301709571256177,2.1508547856280886,0.0,1995.0,1.8491452143719112,0.0,0.23992496319789502,0.23992496319789502,362.0,1
8.801036718398805,1.0663210938670649,8.801036718398805,3.0,33.73471562453174,0.0,11.066321093867066,1.0663210938670649,3.0,4.066321093867065,5.0,0.0,1996.0,1.0663210938670649,0.0,0.46572336392732916,0.46572336392732916,373.9336789061329,1
2.6271596805713164,5.915226879619123,2.6271596805713164,2.4576134398095615,32.54238656019044,0.0,11.0,1.0,1.5423865601904387,4.915226879619123,0.0,0.0,1994.0,1.0,0.0,0.36992851174301555,0.36992851174301555,361.54238656019044,1
3.527456463721732,1.9450870725565357,4.0,4.054912927443464,33.94508707255653,0.0,16.780348290226144,1.472543536278268,0.5274564637217322,5.0,0.0,0.0,1994.4725435362782,2.054912927443464,0.0,0.40884999232509417,0.40884999232509417,389.05491292744347,1
3.0,3.7177477634013565,7.141126118299322,1.1411261182993218,35.68139624768712,0.0,11.282252236598644,1.0,2.7177477634013565,4.423378354897966,0.0,0.0,1994.8588738817007,1.2822522365986437,0.0,0.3679636198417129,0.3679636198417129,489.70563059149663,1
7.0,6.996052444533906,1.0015790221864376,2.9984209778135624,21.0126321774915,0.0,20.99368391125425,1.9992104889067812,0.0,3.0023685332796566,2.9976314667203434,0.0,1994.0,1.0015790221864376,0.0007895110932187865,0.9156727346924969,0.6927053576874299,188.04973919887277,1
9.430420272236383,6.1898599092545386,3.4304202722363835,1.3797198185090775,50.97518335758207,0.0,14.51887927403631,1.1898599092545388,1.6202801814909225,6.240560362981845,1.3797198185090775,0.0,1994.8101400907456,2.6202801814909225,0.0,0.6273340604249982,0.5849680460217467,198.531821179691,1
1.0,3.087574562986238,1.0,1.0875745629862381,53.649701748055044,0.0,13.0,1.0,2.912425437013762,7.0,2.737276311041285,0.0,1994.0875745629862,3.0,0.0,0.520922477741579,0.520922477741579,377.0,1
12.0,1.633849818735324,12.0,2.732300362529352,22.0,0.0,12.366150181264675,1.633849818735324,2.0,3.366150181264676,3.732300362529352,0.0,1995.0,2.366150181264676,0.0,0.3802033557072466,0.3802033557072466,373.098450543794,1
11.573082272575958,5.829232909030383,11.573082272575958,2.1707670909696173,50.57308227257596,0.0,21.0,2.0,0.08538354548480853,7.0,0.0,0.0,1995.0853835454848,1.0,0.0,0.5596157879354227,0.5596157879354227,367.74384936354556,1
5.791348086841569,3.7913480868415688,6.5826961736831375,2.582696173683138,57.625955739475295,0.0,33.0,3.0,0.0,7.0,0.625955739475293,0.0,1995.5826961736832,3.0,0.0,0.5596157879354227,0.5596157879354227,372.3740442605247,1
3.6652728362369107,2.3347271637630893,4.665272836236911,2.3347271637630893,35.0,0.0,15.677817310104714,1.3347271637630893,1.3305456724738216,5.665272836236911,3.326364181184554,0.0,1994.334727163763,2.3305456724738214,0.0,0.3992078523089085,0.3992078523089085,388.0,1
8.92130142329249,5.0,9.92130142329249,4.9213014232924905,26.92130142329249,0.0,11.157397153415019,1.0,1.842602846584981,5.0786985767075095,4.606507116462453,0.0,1994.9213014232926,1.157397153415019,0.07869857670750946,0.2848199906173279,0.2848199906173279,394.9213014232925,1
4.396244856162387,3.792489712324774,4.396244856162387,2.396244856162387,18.603755143837613,0.0,13.0,1.0,0.396244856162387,0.792489712324774,0.396244856162387,0.0,1994.7924897123248,3.0,0.0,1.2888458033571148,0.532483717118759,370.6037551438376,1
8.016409674280784,2.0,11.016409674280784,1.0,28.1639317209532,0.0,13.0,1.0,1.0,5.0,5.0,0.0,1995.6721365580936,3.0,0.0,0.2876820724517809,0.2876820724517809,465.7049559066552,1
1.7359535605151781,1.0,2.4719071210303563,3.0,33.73595356051518,0.0,11.0,1.0,0.0,4.528092878969644,0.0,0.0,1994.735953560515,1.0,0.0,0.31398662053462406,0.31398662053462406,375.47190712103037,1
6.301231294793908,3.096306115618275,6.301231294793908,4.397537410412184,46.0,0.0,11.301231294793908,1.3012312947939082,0.6987687052060918,6.301231294793908,0.6987687052060918,0.0,1996.0,1.3012312947939082,0.0,0.27153888740624527,0.27153888740624527,366.3012312947939,1
11.536608991195354,3.0,1.5366089911953538,3.0732179823907075,37.78034605282788,0.0,11.926782017609293,1.0,0.0,5.926782017609293,1.6098269735860613,0.0,1995.0,1.9267820176092925,0.0,0.2577755020350818,0.2577755020350818,54.829480920758186,1
6.198861084055244,4.400569457972378,6.7982916260828645,1.0,33.0,0.0,13.0,1.0,0.4005694579723783,4.599430542027622,0.0,0.0,1994.0,3.0,0.0,0.30722592206751365,0.30722592206751365,372.6022778318895,1
11.0,6.82872658933376,11.0,1.1712734106662395,35.8563670533312,1.0,12.65745317866752,1.0,0.17127341066623958,5.17127341066624,0.17127341066623958,3.0,1994.8287265893337,2.657453178667521,1.0,0.281453261996739,0.281453261996739,366.34254682133246,1
1.5167243627647582,3.7416378186176207,2.2583621813823793,2.7416378186176207,38.0,0.0,11.516724362764759,1.0,1.258362181382379,6.0,0.0,0.0,1994.0,1.5167243627647582,0.0,0.2785356009378344,0.2785356009378344,372.48327563723524,1
8.0,4.0,8.0,5.0,31.302640340636813,0.0,13.0,1.0,0.30264034063681455,4.605280681273629,0.0,1.2105613625472582,1994.0,3.0,0.0,0.275054150464932,0.275054150464932,366.0,1
1.6623718599127535,1.6623718599127535,1.6623718599127535,3.324743719825507,40.324743719825506,0.0,11.0,1.0,1.6623718599127535,6.0,1.0128844202617395,0.0,1994.6623718599128,1.0,0.0,0.31906650195980646,0.31906650195980646,366.66237185991275,1
12.0,4.316566101398747,1.0,1.8417169493006265,26.158283050699374,0.0,12.683433898601253,1.0,0.3165661013987473,4.683433898601253,2.683433898601253,0.0,1994.0,2.683433898601253,0.0,0.3871801687611979,0.3518603267152925,19.633132202797494,1
9.31188234079365,4.68811765920635,10.0,1.935647022380949,31.6237646815873,0.0,13.0,1.0,1.0,5.0,0.31188234079364974,0.0,1995.0,3.0,0.0,0.1957967631284303,0.1957967631284303,370.6237646815873,1
3.512752291241847,5.615435781568615,4.512752291241847,2.384564218431385,51.384564218431386,0.0,13.0,1.0,1.1281880728104619,5.128188072810461,2.7436238543790763,0.0,1995.1281880728104,3.0,0.0,0.6365094915407531,0.6365094915407531,383.8718119271895,1
5.0,1.8507129925399672,5.0,4.574643503730016,37.425356496269984,0.0,12.425356496269984,1.5746435037300164,1.5746435037300164,6.0,1.0,0.0,1995.14928700746,2.4253564962699836,0.0,0.2513144282809061,0.2513144282809061,367.7239305111901,1
1.7527939262611232,3.2583817787833693,1.7527939262611232,1.4944121474777536,68.0111757050445,0.0,13.0,1.0,2.2472060737388766,6.247206073738877,5.0,2.2583817787833693,1995.0,3.0,0.7527939262611232,0.24435041639218816,0.24435041639218816,363.2360303686944,1
8.754874251715453,2.496750498856365,9.00649900228727,4.251624750571818,38.503249501143635,0.0,13.0,1.0,0.5032495011436349,5.748375249428182,0.7483752494281826,0.0,1994.2516247505719,3.0,0.0,0.6157923923828609,0.6157923923828609,372.4967504988564,1
8.737964995493126,3.0,9.737964995493126,1.7861050135206238,36.52407000901375,0.0,11.0,1.0,2.2620350045068744,6.262035004506875,2.0481400180274982,0.0,1996.0,1.0,0.0,0.3466596482651336,0.3466596482651336,393.7861050135206,1
9.0,5.2365653872092075,9.0,2.2365653872092075,41.118282693604606,0.0,13.0,1.0,0.8817173063953962,7.0,0.11828269360460375,0.0,1994.1182826936047,3.0,0.0,0.21068122572263204,0.21068122572263204,369.0,1
7.783640422813225,2.7836404228132254,8.783640422813226,4.0,38.32453936578016,0.0,11.216359577186774,1.0,2.6754606342198386,6.783640422813225,4.783640422813225,0.0,1995.7836404228133,1.2163595771867743,0.0,0.30067946176459587,0.30067946176459587,395.4591010570331,1
7.803558684777214,6.410676054331643,8.0,4.803558684777214,52.803558684777215,0.0,11.392882630445571,1.0,0.3928826304455717,7.0,4.6071173695544285,0.0,1996.0,1.3928826304455717,0.0,0.22314355131420976,0.22314355131420976,376.41067605433165,1
8.227691890015448,1.6138459450077243,8.227691890015448,3.841537835023173,53.0,0.0,12.613845945007725,1.3861540549922757,1.3861540549922757,6.613845945007724,1.0,0.0,1995.3861540549922,2.613845945007724,0.0,0.23402184968758805,0.23402184968758805,374.2276918900154,1
4.736847074840107,3.263152925159893,4.824564716560071,4.736847074840107,20.175435283439928,0.0,21.0,2.0,0.0,2.1754352834399286,0.0,0.0,1994.0,1.0,0.0,1.0714062297894724,0.6931471805599453,373.64912943312015,1
7.39153709960163,3.8253887011951124,8.0,5.0,35.0,0.3915370996016292,11.78307419920326,1.0,0.3915370996016292,5.39153709960163,0.6084629003983708,3.608462900398371,1995.2169258007968,1.7830741992032584,0.3915370996016292,0.45774760228213635,0.45774760228213635,367.39153709960163,1
3.0,2.0,3.2866782704987276,2.7133217295012724,58.0,0.0,11.573356540997455,1.0,0.0,6.286678270498728,1.4333913524936386,0.0,1994.7133217295013,1.5733565409974555,0.0,0.21303387958602138,0.21303387958602138,366.2866782704987,1
5.681153506300167,5.318846493699833,5.681153506300167,2.6811535063001672,47.31884649369983,0.0,15.724614025200669,1.3405767531500836,0.34057675315008373,7.0,0.0,0.0,1996.0,2.3188464936998328,0.0,0.3377381731878092,0.3377381731878092,366.97826974054976,1
4.501197322373568,6.0,5.501197322373568,2.0,52.50119732237357,0.0,13.0,1.0,1.375299330593392,5.750598661186784,3.750598661186784,0.0,1994.6247006694066,3.0,0.0,0.5525249798068549,0.5525249798068549,386.62709531415373,1
5.869836545350226,6.0,6.587295681687782,3.1523774090126695,19.282540863662444,0.0,21.0,2.0,2.0,2.282540863662444,2.1523774090126695,0.0,1995.434918272675,1.0,0.0,1.0470989985472645,0.6931471805599453,365.56508172732487,1
8.621975050565599,2.0,8.621975050565599,1.3780249494344021,42.2439501011312,0.0,12.243950101131196,1.0,1.3780249494344021,6.0,0.0,0.0,1995.3780249494343,2.2439501011311958,0.0,0.2513144282809061,0.2513144282809061,371.3780249494344,1
1.1029461447002862,1.8970538552997138,1.2058922894005724,4.794107710599428,34.89705385529972,0.0,11.0,1.0,0.0,5.794107710599428,0.8970538552997138,0.0,1995.0,1.0,0.0,0.26008109634066656,0.26008109634066656,375.1029461447003,1
8.157068461300803,5.0,9.157068461300803,1.561954359132798,57.5619543591328,0.0,11.0,1.0,2.0,6.280977179566399,3.5619543591327982,0.0,1995.2809771795664,1.0,0.0,0.5345815487793087,0.5345815487793087,363.5619543591328,1
4.0077775935825475,1.0,4.503888796791274,1.4961112032087265,48.992222406417454,0.0,13.0,1.0,0.0,7.0,1.4883336096261794,0.0,1994.0,3.0,0.4961112032087265,0.17005356785007952,0.17005356785007952,370.0155551871651,1
9.41753126469131,2.873703102963036,9.41753126469131,5.0,63.126296897036966,0.0,13.0,1.0,1.5824687353086908,7.0,0.8737031029630362,0.0,1995.2912343676544,3.0,0.0,0.25090115126054424,0.25090115126054424,374.126296897037,1
4.248943524796873,4.004225900812509,5.0,3.4978870495937455,62.506338851218764,0.0,12.248943524796873,1.7510564752031272,2.7510564752031272,6.751056475203127,0.7510564752031272,0.0,1996.0,2.2489435247968728,0.0,0.23015650872291818,0.23015650872291818,386.9957740991875,1
8.675561771364933,2.675561771364934,8.675561771364933,1.3244382286350662,40.32443822863507,0.0,11.0,1.0,0.6488764572701324,5.324438228635066,0.0,0.0,1996.0,1.0,0.0,0.2758830183973519,0.2758830183973519,370.64887645727015,1
4.331569325479771,5.997353988219656,4.665784662739886,2.3342153372601144,29.66843067452023,0.0,11.668430674520229,1.0,1.0,5.665784662739886,0.0,0.0,1994.33421533726,1.6684306745202293,0.0,0.2634690527428309,0.2634690527428309,373.6657846627399,1
7.0,5.9227727707583515,7.025742409747216,3.9742575902527837,40.10296963898887,0.0,13.0,1.0,0.0257424097472162,6.0,0.0257424097472162,0.0,1994.0,3.0,0.0,0.6095730864420325,0.6095730864420325,376.92277277075834,1
8.658952127169377,1.3410478728306234,8.658952127169377,3.3410478728306234,35.68209574566125,0.0,11.682095745661247,1.0,0.34104787283062354,4.0,0.0,0.0,1994.6589521271694,1.682095745661247,0.0,0.33647223662121295,0.33647223662121295,374.0,1
9.196695426481966,4.803304573518034,9.196695426481966,2.393390852963933,33.0,0.0,13.0,1.0,0.19669542648196647,5.803304573518034,0.19669542648196647,0.0,1994.196695426482,3.0,0.0,0.16385212633563026,0.16385212633563026,369.5900862794459,1
1.0,3.691895487249216,1.8972984957497385,2.8972984957497383,38.0,0.0,11.0,1.0,1.1027015042502615,6.0,0.3081045127507842,0.0,1994.1027015042503,1.0,0.0,0.28908031634987286,0.28908031634987286,373.0,1
3.0,3.5182183156359272,4.0,3.07287326254371,51.51821831563593,0.0,11.481781684364073,1.4817816843640725,2.0,7.0,2.036436631271855,0.0,1994.0,1.4817816843640725,0.0,0.4346411930564791,0.4346411930564791,373.55465494690776,1
1.0,3.6334949143423394,1.0,3.3665050856576606,33.91100339043844,0.0,11.0,1.0,1.6334949143423394,5.45550169521922,1.0,0.0,1995.0,1.0,0.0,0.27111654888081804,0.27111654888081804,375.5444983047808,1
8.06164923739874,6.96917538130063,8.092473856098112,5.0,31.93835076260126,0.0,13.0,1.0,2.9691753813006296,5.03082461869937,5.0,0.0,1994.0308246186994,3.0,0.0,0.2865610536872193,0.2865610536872193,363.09247385609814,1
1.2415913248292347,5.120795662414618,1.2415913248292347,1.0,37.48318264965847,0.12079566241461737,21.0,2.0,2.0,6.0,0.0,0.3623869872438519,1995.1207956624146,1.0,0.12079566241461737,0.6190392084062234,0.6190392084062234,367.8792043375854,1
3.052040853703491,3.960969359722382,4.052040853703491,3.986989786574127,61.0,0.0,12.973979573148254,1.0,2.960969359722382,7.0,0.0,0.052040853703490875,1994.0,2.9739795731482546,0.0,0.3184537311185346,0.3184537311185346,387.9349489328706,1
2.0,6.055249919789788,3.0,2.055249919789788,21.779000320840847,0.0,21.0,2.0,0.11049983957957643,4.0,0.0,0.0,1994.0552499197897,1.0,0.0,0.7884573603642702,0.6931471805599453,370.0,1
8.489216248688091,5.0,8.489216248688091,2.0,34.02156750262382,0.0,13.0,1.0,0.0,6.0,0.0,0.0,1994.0,3.0,0.0,0.13353139262452263,0.13353139262452263,369.0,1
12.0,3.316131012850547,1.0,2.683868987149453,26.341934493574726,0.0,12.316131012850548,1.0,0.3419344935747266,5.341934493574726,2.316131012850547,0.0,1994.3419344935746,2.316131012850547,0.0,0.275246720459707,0.275246720459707,17.97419651927582,1
8.07578156515734,5.0,8.07578156515734,2.0,34.84843686968532,0.0,13.0,1.0,0.0,6.0,0.0,0.0,1994.0,3.0,0.0,0.13353139262452263,0.13353139262452263,369.0,1
9.073172979330291,5.0487819862201935,9.073172979330291,4.024390993110097,31.975609006889904,0.0,11.0,1.0,2.0,6.0,1.0,0.0,1995.0,1.0,0.0,0.2538842758923924,0.2538842758923924,377.9756090068899,1
8.162849789738175,4.418575105130913,8.162849789738175,1.418575105130913,39.0,0.0,11.0,1.0,1.1628497897381742,4.837150210261826,0.5814248948690871,0.0,1994.581424894869,1.0,0.0,0.3008272980424509,0.3008272980424509,362.0,1
3.0,1.9021349510013248,3.0,3.5489325244993375,51.35320242650199,0.0,12.451067475500663,1.5489325244993375,1.5489325244993375,7.0,5.0,0.0,1994.4510674755006,2.4510674755006625,0.0,0.22314355131420976,0.22314355131420976,369.80426990200266,1
1.0,4.90339799394309,1.0,1.219320401211382,28.438640802422764,0.0,11.0,1.0,2.0,4.219320401211382,3.438640802422764,0.0,1994.0,1.0,0.0,0.23126148999591975,0.23126148999591975,373.7806795987886,1
7.857774862700421,4.42888743135021,8.85777486270042,1.0,33.42888743135021,0.0,12.14222513729958,1.0,0.42888743135021057,5.42888743135021,0.42888743135021057,0.0,1994.4288874313502,2.1422251372995786,0.0,0.27208444695907597,0.27208444695907597,370.57111256864977,1
8.65226400594377,1.6954719881124596,9.0,4.6522640059437705,36.04320798216869,0.0,12.304528011887541,1.0,1.6954719881124596,5.69547198811246,1.738679970281149,0.0,1995.3477359940562,2.30452801188754,0.0,0.3752081204364741,0.3752081204364741,396.6522640059438,1
9.0,5.362787181291565,9.0,1.0,19.364344015590362,0.0,21.0,2.0,0.2728688031180725,4.0,0.0,0.0,1995.2728688031182,1.0,0.0,0.7884573603642702,0.6931471805599453,360.63721281870846,1
1.9992831412934202,5.00071685870658,1.9992831412934202,1.0,24.99784942388026,0.0,11.00143371741316,1.0,0.0014337174131595631,4.0,0.0,0.0,1994.9992831412935,1.0014337174131596,0.0,0.3363617323642536,0.3363617323642536,360.9992831412934,1
4.936853430091015,1.1262931398179694,4.936853430091015,3.0631465699089846,34.87370686018203,0.0,13.0,1.0,1.9368534300910154,6.0,0.0,0.0,1994.063146569909,3.0,0.0,0.6190392084062234,0.6190392084062234,366.936853430091,1
2.0,2.329050744785625,2.0,5.0,30.670949255214374,0.8354746276071876,11.0,1.0,2.670949255214375,5.0,0.4935761171784372,2.506423882821563,1995.6709492552143,1.0,0.8354746276071876,0.2876820724517809,0.2876820724517809,367.6709492552144,1
